reorder_id,outlet_id,item_id,current_stock,reorder_level,recommended_quantity,priority,status,created_at
REO007499,O0072,I0011,30,31,37,Medium,Ordered,2026-08-31
REO007500,O0191,I0263,7,33,63,High,Pending,2026-08-31
REO007501,O0178,I0064,0,18,93,Critical,Received,2026-08-31
REO007502,O0481,I0020,23,33,76,Medium,Received,2026-08-31
REO007503,O0073,I0010,11,24,34,High,Approved,2026-08-31
REO007504,O0017,I0164,8,22,43,High,Ordered,2026-08-31
REO007505,O0183,I0267,13,22,91,Medium,Received,2026-08-31
REO007506,O0178,I0064,0,18,93,Critical,Pending,2026-08-31
REO007507,O0033,I0007,19,32,63,Medium,Approved,2026-08-31
REO007508,O0444,I0075,24,25,36,Medium,Pending,2026-08-31
REO007509,O0413,I0023,3,22,102,High,Ordered,2026-08-31
REO007510,O0048,I0018,24,24,91,Medium,Pending,2026-08-31
REO007511,O0393,I0134,15,17,79,Medium,Approved,2026-08-31
REO007512,O0260,I0089,29,30,76,Medium,Pending,2026-08-31
REO007513,O0407,I0140,3,34,124,High,Pending,2026-08-31
REO007514,O0191,I0263,7,33,63,High,Pending,2026-08-31
REO007515,O0494,I0140,3,38,97,High,Received,2026-08-31
REO007516,O0493,I0139,1,24,102,High,Approved,2026-08-31
REO007517,O0109,I0041,9,23,72,High,Pending,2026-08-31
REO007518,O0052,I0018,11,30,61,High,Ordered,2026-08-31
REO007519,O0034,I0003,12,15,70,Medium,Received,2026-08-31
REO007520,O0333,I0109,11,23,94,High,Pending,2026-08-31
REO007521,O0386,I0131,12,26,66,High,Ordered,2026-08-31
REO007522,O0016,I0172,4,20,78,High,Pending,2026-08-31
REO007523,O0373,I0129,13,23,92,Medium,Ordered,2026-08-31
REO007524,O0088,I0035,20,23,88,Medium,Approved,2026-08-31
REO007525,O0353,I0119,28,36,98,Medium,Pending,2026-08-31
REO007526,O0468,I0020,8,27,66,High,Received,2026-08-31
REO007527,O0417,I0025,4,28,49,High,Approved,2026-08-31
REO007528,O0373,I0128,4,13,42,High,Pending,2026-08-31
REO007529,O0074,I0017,9,29,67,High,Ordered,2026-08-31
REO007530,O0443,I0072,1,19,88,High,Received,2026-08-31
REO007531,O0164,I0062,19,27,60,Medium,Ordered,2026-08-31
REO007532,O0190,I0264,0,30,108,Critical,Pending,2026-08-31
REO007533,O0429,I0036,12,29,61,High,Pending,2026-08-31
REO007534,O0432,I0054,11,26,55,High,Approved,2026-08-31
REO007535,O0165,I0062,5,19,79,High,Received,2026-08-31
REO007536,O0197,I0066,10,26,80,High,Ordered,2026-08-31
REO007537,O0453,I0050,32,33,22,Medium,Ordered,2026-08-31
REO007538,O0197,I0273,22,29,38,Medium,Approved,2026-08-31
REO007539,O0011,I0198,18,36,40,Medium,Approved,2026-08-31
REO007540,O0252,I0086,22,23,37,Medium,Pending,2026-08-31
REO007541,O0155,I0061,18,27,37,Medium,Pending,2026-08-31
REO007542,O0153,I0060,16,25,59,Medium,Ordered,2026-08-31
REO007543,O0150,I0062,24,30,85,Medium,Ordered,2026-08-31
REO007544,O0048,I0018,24,24,91,Medium,Approved,2026-08-31
REO007545,O0044,I0019,6,29,52,High,Pending,2026-08-31
REO007546,O0171,I0058,9,25,80,High,Pending,2026-08-31
REO007547,O0084,I0033,22,33,92,Medium,Approved,2026-08-31
REO007548,O0433,I0055,21,24,66,Medium,Pending,2026-08-31
REO007549,O0324,I0110,5,23,49,High,Received,2026-08-31
REO007550,O0294,I0095,28,30,84,Medium,Ordered,2026-08-31
REO007551,O0380,I0128,1,13,61,High,Pending,2026-08-31
REO007552,O0407,I0142,3,31,73,High,Ordered,2026-08-31
REO007553,O0278,I0090,16,26,80,Medium,Ordered,2026-08-31
REO007554,O0298,I0094,21,21,67,Medium,Pending,2026-08-31
REO007555,O0490,I0021,16,31,75,Medium,Approved,2026-08-31
REO007556,O0490,I0025,25,29,65,Medium,Ordered,2026-08-31
REO007557,O0488,I0024,13,35,55,High,Received,2026-08-31
REO007558,O0404,I0141,18,23,61,Medium,Pending,2026-08-31
REO007559,O0422,I0037,1,24,107,High,Received,2026-08-31
REO007560,O0495,I0139,4,19,104,High,Pending,2026-08-31
REO007561,O0192,I0273,3,28,85,High,Pending,2026-08-31
REO007562,O0447,I0076,8,26,87,High,Ordered,2026-08-31
REO007563,O0020,I0195,13,14,33,Medium,Received,2026-08-31
REO007564,O0224,I0081,10,11,33,Medium,Received,2026-08-31
REO007565,O0472,I0101,15,21,63,Medium,Received,2026-08-31
REO007566,O0045,I0023,0,29,89,Critical,Ordered,2026-08-31
REO007567,O0422,I0034,15,20,33,Medium,Received,2026-08-31
REO007568,O0059,I0022,23,28,92,Medium,Pending,2026-08-31
REO007569,O0011,I0192,3,15,71,High,Pending,2026-08-31
REO007570,O0187,I0275,4,20,88,High,Approved,2026-08-31
REO007571,O0413,I0023,3,22,102,High,Received,2026-08-31
REO007572,O0474,I0103,0,30,110,Critical,Ordered,2026-08-31
REO007573,O0011,I0198,18,36,40,Medium,Ordered,2026-08-31
REO007574,O0099,I0023,17,27,37,Medium,Pending,2026-08-31
REO007575,O0465,I0020,9,28,41,High,Ordered,2026-08-31
REO007576,O0025,I0016,2,24,77,High,Pending,2026-08-31
REO007577,O0132,I0053,9,23,66,High,Ordered,2026-08-31
REO007578,O0254,I0092,4,20,103,High,Ordered,2026-08-31
REO007579,O0018,I0197,8,23,37,High,Received,2026-08-31
REO007580,O0234,I0081,7,23,82,High,Approved,2026-08-31
REO007581,O0483,I0021,5,35,115,High,Ordered,2026-08-31
REO007582,O0183,I0069,36,37,73,Medium,Pending,2026-08-31
REO007583,O0072,I0013,15,26,72,Medium,Ordered,2026-08-31
REO007584,O0415,I0020,29,36,33,Medium,Received,2026-08-31
REO007585,O0228,I0077,13,20,74,Medium,Ordered,2026-08-31
REO007586,O0390,I0131,13,30,94,High,Pending,2026-08-31
REO007587,O0018,I0188,13,24,43,Medium,Pending,2026-08-31
REO007588,O0050,I0025,30,30,36,Medium,Approved,2026-08-31
REO007589,O0096,I0025,23,28,83,Medium,Pending,2026-08-31
REO007590,O0006,I0169,3,29,89,High,Approved,2026-08-31
REO007591,O0130,I0049,20,33,30,Medium,Ordered,2026-08-31
REO007592,O0342,I0117,19,28,60,Medium,Pending,2026-08-31
REO007593,O0456,I0049,1,17,49,High,Ordered,2026-08-31
REO007594,O0307,I0094,13,20,81,Medium,Ordered,2026-08-31
REO007595,O0095,I0018,3,31,98,High,Approved,2026-08-31
REO007596,O0091,I0018,14,28,65,Medium,Pending,2026-08-31
REO007597,O0357,I0118,14,23,58,Medium,Ordered,2026-08-31
REO007598,O0301,I0094,20,20,53,Medium,Ordered,2026-08-31
REO007599,O0284,I0093,3,19,59,High,Pending,2026-08-31
REO007600,O0095,I0024,31,34,58,Medium,Received,2026-08-31
REO007601,O0132,I0054,10,33,97,High,Pending,2026-08-31
REO007602,O0181,I0274,2,19,66,High,Approved,2026-08-31
REO007603,O0228,I0080,16,28,90,Medium,Ordered,2026-08-31
REO007604,O0263,I0090,10,35,93,High,Ordered,2026-08-31
REO007605,O0494,I0142,10,21,96,High,Approved,2026-08-31
REO007606,O0161,I0062,8,33,60,High,Pending,2026-08-31
REO007607,O0015,I0167,10,17,32,Medium,Received,2026-08-31
REO007608,O0115,I0044,23,36,36,Medium,Ordered,2026-08-31
REO007609,O0331,I0109,2,13,73,High,Pending,2026-08-31
REO007610,O0190,I0274,18,21,68,Medium,Received,2026-08-31
REO007611,O0016,I0191,1,25,51,High,Pending,2026-08-31
REO007612,O0195,I0265,4,31,50,High,Ordered,2026-08-31
REO007613,O0468,I0020,8,27,66,High,Received,2026-08-31
REO007614,O0180,I0065,11,36,68,High,Approved,2026-08-31
REO007615,O0078,I0017,8,19,43,High,Ordered,2026-08-31
REO007616,O0184,I0070,2,27,96,High,Approved,2026-08-31
REO007617,O0483,I0021,5,35,115,High,Pending,2026-08-31
REO007618,O0105,I0038,20,30,45,Medium,Pending,2026-08-31
REO007619,O0195,I0273,31,36,49,Medium,Ordered,2026-08-31
REO007620,O0196,I0273,12,31,105,High,Ordered,2026-08-31
REO007621,O0150,I0064,7,25,106,High,Ordered,2026-08-31
REO007622,O0265,I0087,2,31,50,High,Approved,2026-08-31
REO007623,O0463,I0024,7,31,77,High,Approved,2026-08-31
REO007624,O0417,I0025,4,28,49,High,Ordered,2026-08-31
REO007625,O0150,I0061,21,30,93,Medium,Pending,2026-08-31
REO007626,O0340,I0111,3,35,93,High,Ordered,2026-08-31
REO007627,O0298,I0094,21,21,67,Medium,Ordered,2026-08-31
REO007628,O0040,I0190,8,22,41,High,Pending,2026-08-31
REO007629,O0291,I0093,9,15,62,Medium,Received,2026-08-31
REO007630,O0427,I0034,18,21,43,Medium,Pending,2026-08-31
REO007631,O0009,I0002,13,14,28,Medium,Ordered,2026-08-31
REO007632,O0005,I0194,16,21,51,Medium,Pending,2026-08-31
REO007633,O0358,I0121,7,20,43,High,Approved,2026-08-31
REO007634,O0014,I0172,15,32,51,High,Ordered,2026-08-31
REO007635,O0058,I0025,0,10,90,Critical,Pending,2026-08-31
REO007636,O0263,I0090,10,35,93,High,Received,2026-08-31
REO007637,O0072,I0013,15,26,72,Medium,Ordered,2026-08-31
REO007638,O0453,I0051,12,33,85,High,Ordered,2026-08-31
REO007639,O0125,I0050,3,29,57,High,Pending,2026-08-31
REO007640,O0296,I0099,7,29,60,High,Pending,2026-08-31
REO007641,O0327,I0110,3,26,78,High,Ordered,2026-08-31
REO007642,O0197,I0067,22,28,89,Medium,Pending,2026-08-31
REO007643,O0313,I0105,13,17,33,Medium,Ordered,2026-08-31
REO007644,O0096,I0025,23,28,83,Medium,Pending,2026-08-31
REO007645,O0334,I0113,1,24,60,High,Received,2026-08-31
REO007646,O0039,I0004,7,27,39,High,Pending,2026-08-31
REO007647,O0385,I0132,16,28,50,Medium,Ordered,2026-08-31
REO007648,O0283,I0097,11,21,98,Medium,Pending,2026-08-31
REO007649,O0467,I0023,3,18,92,High,Ordered,2026-08-31
REO007650,O0142,I0058,2,16,49,High,Ordered,2026-08-31
REO007651,O0390,I0133,7,29,87,High,Pending,2026-08-31
REO007652,O0132,I0054,10,33,97,High,Ordered,2026-08-31
REO007653,O0047,I0022,13,37,94,High,Ordered,2026-08-31
REO007654,O0058,I0025,0,10,90,Critical,Ordered,2026-08-31
REO007655,O0373,I0129,13,23,92,Medium,Received,2026-08-31
REO007656,O0008,I0001,15,22,56,Medium,Pending,2026-08-31
REO007657,O0187,I0277,20,24,31,Medium,Ordered,2026-08-31
REO007658,O0452,I0049,6,26,68,High,Ordered,2026-08-31
REO007659,O0004,I0001,19,38,95,Medium,Approved,2026-08-31
REO007660,O0295,I0095,30,33,52,Medium,Ordered,2026-08-31
REO007661,O0459,I0049,23,24,72,Medium,Pending,2026-08-31
REO007662,O0191,I0071,10,23,64,High,Ordered,2026-08-31
REO007663,O0111,I0046,17,23,85,Medium,Pending,2026-08-31
REO007664,O0001,I0190,18,24,59,Medium,Approved,2026-08-31
REO007665,O0036,I0170,15,21,75,Medium,Ordered,2026-08-31
REO007666,O0012,I0161,10,31,66,High,Ordered,2026-08-31
REO007667,O0134,I0055,22,34,85,Medium,Received,2026-08-31
REO007668,O0174,I0062,25,36,68,Medium,Approved,2026-08-31
REO007669,O0333,I0109,11,23,94,High,Ordered,2026-08-31
REO007670,O0253,I0086,0,25,117,Critical,Pending,2026-08-31
REO007671,O0138,I0057,12,28,41,High,Received,2026-08-31
REO007672,O0414,I0025,13,34,85,High,Ordered,2026-08-31
REO007673,O0187,I0275,4,20,88,High,Approved,2026-08-31
REO007674,O0039,I0004,7,27,39,High,Ordered,2026-08-31
REO007675,O0009,I0006,19,27,90,Medium,Ordered,2026-08-31
REO007676,O0165,I0060,9,25,50,High,Approved,2026-08-31
REO007677,O0077,I0010,21,28,59,Medium,Pending,2026-08-31
REO007678,O0353,I0120,11,21,92,Medium,Approved,2026-08-31
REO007679,O0296,I0095,13,22,47,Medium,Approved,2026-08-31
REO007680,O0230,I0078,18,29,65,Medium,Pending,2026-08-31
REO007681,O0023,I0013,18,26,72,Medium,Ordered,2026-08-31
REO007682,O0030,I0013,7,12,40,Medium,Pending,2026-08-31
REO007683,O0472,I0101,15,21,63,Medium,Approved,2026-08-31
REO007684,O0459,I0049,23,24,72,Medium,Pending,2026-08-31
REO007685,O0415,I0023,23,26,20,Medium,Ordered,2026-08-31
REO007686,O0307,I0094,13,20,81,Medium,Approved,2026-08-31
REO007687,O0018,I0188,13,24,43,Medium,Ordered,2026-08-31
REO007688,O0035,I0193,27,34,98,Medium,Pending,2026-08-31
REO007689,O0107,I0040,0,19,90,Critical,Pending,2026-08-31
REO007690,O0187,I0275,4,20,88,High,Pending,2026-08-31
REO007691,O0127,I0050,20,39,48,Medium,Pending,2026-08-31
REO007692,O0020,I0195,13,14,33,Medium,Approved,2026-08-31
REO007693,O0492,I0142,3,10,91,High,Ordered,2026-08-31
REO007694,O0431,I0057,18,31,73,Medium,Approved,2026-08-31
REO007695,O0208,I0072,20,28,53,Medium,Approved,2026-08-31
REO007696,O0374,I0126,8,26,63,High,Approved,2026-08-31
REO007697,O0026,I0016,2,23,91,High,Approved,2026-08-31
REO007698,O0114,I0046,30,30,75,Medium,Pending,2026-08-31
REO007699,O0338,I0109,5,21,87,High,Pending,2026-08-31
REO007700,O0297,I0097,5,23,76,High,Approved,2026-08-31
REO007701,O0081,I0033,26,28,61,Medium,Received,2026-08-31
REO007702,O0076,I0010,15,16,92,Medium,Ordered,2026-08-31
REO007703,O0149,I0062,9,31,87,High,Ordered,2026-08-31
REO007704,O0030,I0013,7,12,40,Medium,Pending,2026-08-31
REO007705,O0338,I0109,5,21,87,High,Ordered,2026-08-31
REO007706,O0327,I0109,23,30,54,Medium,Ordered,2026-08-31
REO007707,O0447,I0072,8,21,55,High,Approved,2026-08-31
REO007708,O0189,I0271,16,18,36,Medium,Ordered,2026-08-31
REO007709,O0313,I0105,13,17,33,Medium,Ordered,2026-08-31
REO007710,O0155,I0061,18,27,37,Medium,Pending,2026-08-31
REO007711,O0340,I0111,3,35,93,High,Received,2026-08-31
REO007712,O0165,I0061,13,27,50,High,Pending,2026-08-31
REO007713,O0039,I0004,7,27,39,High,Approved,2026-08-31
REO007714,O0130,I0049,20,33,30,Medium,Pending,2026-08-31
REO007715,O0276,I0092,30,34,75,Medium,Pending,2026-08-31
REO007716,O0162,I0059,15,30,85,Medium,Approved,2026-08-31
REO007717,O0019,I0166,18,29,67,Medium,Pending,2026-08-31
REO007718,O0006,I0162,3,22,40,High,Received,2026-08-31
REO007719,O0225,I0077,1,11,96,High,Received,2026-08-31
REO007720,O0177,I0062,14,30,66,High,Approved,2026-08-31
REO007721,O0008,I0168,17,17,58,Medium,Pending,2026-08-31
REO007722,O0321,I0112,25,29,35,Medium,Approved,2026-08-31
REO007723,O0384,I0132,3,19,75,High,Ordered,2026-08-31
REO007724,O0263,I0087,7,35,87,High,Approved,2026-08-31
REO007725,O0255,I0089,3,13,68,High,Ordered,2026-08-31
REO007726,O0023,I0013,18,26,72,Medium,Ordered,2026-08-31
REO007727,O0085,I0034,15,29,38,Medium,Ordered,2026-08-31
REO007728,O0481,I0020,23,33,76,Medium,Pending,2026-08-31
REO007729,O0299,I0094,14,17,32,Medium,Ordered,2026-08-31
REO007730,O0229,I0079,2,29,62,High,Ordered,2026-08-31
REO007731,O0327,I0109,23,30,54,Medium,Ordered,2026-08-31
REO007732,O0449,I0076,3,18,56,High,Ordered,2026-08-31
REO007733,O0104,I0041,6,22,73,High,Approved,2026-08-31
REO007734,O0199,I0066,17,28,41,Medium,Pending,2026-08-31
REO007735,O0284,I0093,3,19,59,High,Pending,2026-08-31
REO007736,O0442,I0072,17,32,90,Medium,Approved,2026-08-31
REO007737,O0435,I0053,11,27,80,High,Pending,2026-08-31
REO007738,O0387,I0131,8,33,119,High,Ordered,2026-08-31
REO007739,O0008,I0193,21,21,43,Medium,Approved,2026-08-31
REO007740,O0074,I0011,10,32,59,High,Ordered,2026-08-31
REO007741,O0083,I0037,0,16,87,Critical,Approved,2026-08-31
REO007742,O0260,I0089,29,30,76,Medium,Pending,2026-08-31
REO007743,O0142,I0058,2,16,49,High,Ordered,2026-08-31
REO007744,O0158,I0064,19,24,39,Medium,Received,2026-08-31
REO007745,O0302,I0096,17,19,70,Medium,Approved,2026-08-31
REO007746,O0404,I0139,20,28,59,Medium,Ordered,2026-08-31
REO007747,O0002,I0168,32,35,76,Medium,Ordered,2026-08-31
REO007748,O0048,I0025,6,28,76,High,Ordered,2026-08-31
REO007749,O0049,I0020,2,32,92,High,Approved,2026-08-31
REO007750,O0197,I0066,10,26,80,High,Approved,2026-08-31
REO007751,O0376,I0126,3,10,89,High,Approved,2026-08-31
REO007752,O0277,I0089,9,33,101,High,Approved,2026-08-31
REO007753,O0054,I0018,26,33,37,Medium,Ordered,2026-08-31
REO007754,O0044,I0021,25,28,61,Medium,Approved,2026-08-31
REO007755,O0181,I0069,14,24,46,Medium,Pending,2026-08-31
REO007756,O0054,I0018,26,33,37,Medium,Pending,2026-08-31
REO007757,O0162,I0064,13,15,64,Medium,Ordered,2026-08-31
REO007758,O0296,I0098,12,24,59,Medium,Ordered,2026-08-31
REO007759,O0058,I0024,1,20,51,High,Pending,2026-08-31
REO007760,O0483,I0022,32,32,28,Medium,Received,2026-08-31
REO007761,O0008,I0001,15,22,56,Medium,Ordered,2026-08-31
REO007762,O0259,I0090,8,33,73,High,Ordered,2026-08-31
REO007763,O0216,I0075,13,13,35,Medium,Received,2026-08-31
REO007764,O0189,I0270,17,24,49,Medium,Ordered,2026-08-31
REO007765,O0191,I0268,26,31,99,Medium,Ordered,2026-08-31
REO007766,O0373,I0128,4,13,42,High,Ordered,2026-08-31
REO007767,O0429,I0036,12,29,61,High,Approved,2026-08-31
REO007768,O0246,I0083,5,12,90,High,Approved,2026-08-31
REO007769,O0218,I0075,19,22,69,Medium,Approved,2026-08-31
REO007770,O0422,I0037,1,24,107,High,Pending,2026-08-31
REO007771,O0453,I0050,32,33,22,Medium,Pending,2026-08-31
REO007772,O0290,I0097,29,29,22,Medium,Approved,2026-08-31
REO007773,O0153,I0061,8,15,46,Medium,Approved,2026-08-31
REO007774,O0074,I0011,10,32,59,High,Pending,2026-08-31
REO007775,O0414,I0018,17,29,39,Medium,Ordered,2026-08-31
REO007776,O0249,I0083,12,16,85,Medium,Approved,2026-08-31
REO007777,O0353,I0119,28,36,98,Medium,Ordered,2026-08-31
REO007778,O0006,I0169,3,29,89,High,Received,2026-08-31
REO007779,O0414,I0025,13,34,85,High,Ordered,2026-08-31
REO007780,O0440,I0054,4,20,90,High,Approved,2026-08-31
REO007781,O0170,I0064,10,36,118,High,Ordered,2026-08-31
REO007782,O0054,I0021,31,31,62,Medium,Pending,2026-08-31
REO007783,O0165,I0061,13,27,50,High,Pending,2026-08-31
REO007784,O0018,I0188,13,24,43,Medium,Ordered,2026-08-31
REO007785,O0416,I0020,8,23,110,High,Received,2026-08-31
REO007786,O0399,I0136,22,26,56,Medium,Approved,2026-08-31
REO007787,O0483,I0022,32,32,28,Medium,Ordered,2026-08-31
REO007788,O0365,I0122,18,25,57,Medium,Pending,2026-08-31
REO007789,O0011,I0198,18,36,40,Medium,Received,2026-08-31
REO007790,O0372,I0126,6,23,45,High,Received,2026-08-31
REO007791,O0338,I0109,5,21,87,High,Pending,2026-08-31
REO007792,O0166,I0058,13,35,84,High,Received,2026-08-31
REO007793,O0494,I0140,3,38,97,High,Pending,2026-08-31
REO007794,O0309,I0095,14,30,107,High,Received,2026-08-31
REO007795,O0384,I0132,3,19,75,High,Ordered,2026-08-31
REO007796,O0008,I0001,15,22,56,Medium,Ordered,2026-08-31
REO007797,O0082,I0035,14,22,70,Medium,Pending,2026-08-31
REO007798,O0261,I0089,21,37,58,Medium,Approved,2026-08-31
REO007799,O0444,I0075,24,25,36,Medium,Ordered,2026-08-31
REO007800,O0463,I0024,7,31,77,High,Approved,2026-08-31
REO007801,O0373,I0129,13,23,92,Medium,Approved,2026-08-31
REO007802,O0193,I0275,12,18,101,Medium,Ordered,2026-08-31
REO007803,O0409,I0139,32,32,55,Medium,Ordered,2026-08-31
REO007804,O0433,I0055,21,24,66,Medium,Ordered,2026-08-31
REO007805,O0238,I0080,21,22,38,Medium,Approved,2026-08-31
REO007806,O0365,I0122,18,25,57,Medium,Approved,2026-08-31
REO007807,O0049,I0020,2,32,92,High,Pending,2026-08-31
REO007808,O0440,I0054,4,20,90,High,Pending,2026-08-31
REO007809,O0461,I0019,13,30,94,High,Approved,2026-08-31
REO007810,O0256,I0092,33,37,70,Medium,Approved,2026-08-31
REO007811,O0413,I0023,3,22,102,High,Received,2026-08-31
REO007812,O0004,I0164,13,30,76,High,Approved,2026-08-31
REO007813,O0194,I0269,0,21,106,Critical,Ordered,2026-08-31
REO007814,O0180,I0065,11,36,68,High,Received,2026-08-31
REO007815,O0314,I0106,18,23,89,Medium,Pending,2026-08-31
REO007816,O0031,I0158,24,25,32,Medium,Pending,2026-08-31
REO007817,O0150,I0062,24,30,85,Medium,Ordered,2026-08-31
REO007818,O0464,I0018,12,20,70,Medium,Ordered,2026-08-31
REO007819,O0007,I0004,20,36,39,Medium,Pending,2026-08-31
REO007820,O0177,I0064,14,32,101,High,Approved,2026-08-31
REO007821,O0040,I0190,8,22,41,High,Pending,2026-08-31
REO007822,O0029,I0010,15,21,72,Medium,Ordered,2026-08-31
REO007823,O0497,I0139,20,25,69,Medium,Approved,2026-08-31
REO007824,O0008,I0001,15,22,56,Medium,Ordered,2026-08-31
REO007825,O0178,I0064,0,18,93,Critical,Ordered,2026-08-31
REO007826,O0289,I0098,12,34,105,High,Pending,2026-08-31
REO007827,O0188,I0068,10,22,44,High,Approved,2026-08-31
REO007828,O0031,I0162,23,25,90,Medium,Pending,2026-08-31
REO007829,O0413,I0018,22,32,37,Medium,Ordered,2026-08-31
REO007830,O0291,I0097,15,21,60,Medium,Approved,2026-08-31
REO007831,O0092,I0020,11,16,86,Medium,Received,2026-08-31
REO007832,O0004,I0172,6,28,61,High,Received,2026-08-31
REO007833,O0492,I0142,3,10,91,High,Ordered,2026-08-31
REO007834,O0092,I0024,4,15,99,High,Pending,2026-08-31
REO007835,O0200,I0275,11,30,63,High,Ordered,2026-08-31
REO007836,O0390,I0131,13,30,94,High,Ordered,2026-08-31
REO007837,O0223,I0078,4,34,104,High,Ordered,2026-08-31
REO007838,O0150,I0062,24,30,85,Medium,Ordered,2026-08-31
REO007839,O0192,I0069,1,33,70,High,Approved,2026-08-31
REO007840,O0271,I0086,1,27,66,High,Approved,2026-08-31
REO007841,O0325,I0109,0,21,92,Critical,Approved,2026-08-31
REO007842,O0143,I0059,4,21,43,High,Approved,2026-08-31
REO007843,O0483,I0022,32,32,28,Medium,Ordered,2026-08-31
REO007844,O0060,I0023,6,14,89,High,Ordered,2026-08-31
REO007845,O0218,I0074,14,31,110,High,Received,2026-08-31
REO007846,O0286,I0094,23,24,51,Medium,Ordered,2026-08-31
REO007847,O0016,I0172,4,20,78,High,Pending,2026-08-31
REO007848,O0031,I0200,12,16,80,Medium,Ordered,2026-08-31
REO007849,O0144,I0060,10,21,42,High,Received,2026-08-31
REO007850,O0224,I0081,10,11,33,Medium,Approved,2026-08-31
REO007851,O0085,I0034,15,29,38,Medium,Pending,2026-08-31
REO007852,O0257,I0092,10,32,48,High,Pending,2026-08-31
REO007853,O0052,I0018,11,30,61,High,Received,2026-08-31
REO007854,O0180,I0058,17,29,82,Medium,Approved,2026-08-31
REO007855,O0452,I0049,6,26,68,High,Ordered,2026-08-31
REO007856,O0024,I0013,9,14,39,Medium,Approved,2026-08-31
REO007857,O0439,I0053,21,35,71,Medium,Ordered,2026-08-31
REO007858,O0492,I0138,12,19,49,Medium,Pending,2026-08-31
REO007859,O0003,I0165,16,31,47,Medium,Received,2026-08-31
REO007860,O0122,I0049,25,28,24,Medium,Ordered,2026-08-31
REO007861,O0481,I0020,23,33,76,Medium,Approved,2026-08-31
REO007862,O0020,I0170,13,27,35,High,Approved,2026-08-31
REO007863,O0479,I0100,10,34,106,High,Ordered,2026-08-31
REO007864,O0301,I0096,5,19,48,High,Ordered,2026-08-31
REO007865,O0182,I0266,27,36,71,Medium,Pending,2026-08-31
REO007866,O0155,I0061,18,27,37,Medium,Received,2026-08-31
REO007867,O0461,I0019,13,30,94,High,Approved,2026-08-31
REO007868,O0006,I0168,14,24,40,Medium,Approved,2026-08-31
REO007869,O0103,I0040,6,28,91,High,Ordered,2026-08-31
REO007870,O0442,I0072,17,32,90,Medium,Ordered,2026-08-31
REO007871,O0196,I0263,18,26,69,Medium,Received,2026-08-31
REO007872,O0438,I0056,1,28,82,High,Ordered,2026-08-31
REO007873,O0044,I0020,26,34,46,Medium,Approved,2026-08-31
REO007874,O0163,I0063,2,23,99,High,Approved,2026-08-31
REO007875,O0218,I0075,19,22,69,Medium,Received,2026-08-31
REO007876,O0376,I0128,10,17,89,Medium,Ordered,2026-08-31
REO007877,O0200,I0068,15,30,67,Medium,Pending,2026-08-31
REO007878,O0193,I0265,15,19,73,Medium,Ordered,2026-08-31
REO007879,O0463,I0023,9,22,91,High,Pending,2026-08-31
REO007880,O0026,I0016,2,23,91,High,Ordered,2026-08-31
