movement_id,outlet_id,item_id,movement_type,quantity,movement_date,reference_id
MOV030521,O0266,I0091,Stock In,1,2025-10-05,REF0030521
MOV030522,O0266,I0086,Adjustment,29,2026-03-19,REF0030522
MOV030523,O0017,I0192,Transfer,10,2026-05-17,REF0030523
MOV030524,O0235,I0081,Sale,25,2026-01-04,REF0030524
MOV030525,O0150,I0064,Stock In,1,2026-05-05,REF0030525
MOV030526,O0035,I0005,Transfer,4,2026-03-13,REF0030526
MOV030527,O0059,I0021,Sale,3,2026-02-26,REF0030527
MOV030528,O0372,I0128,Sale,26,2025-12-26,REF0030528
MOV030529,O0145,I0062,Return,20,2026-04-27,REF0030529
MOV030530,O0004,I0197,Sale,15,2026-06-26,REF0030530
MOV030531,O0035,I0163,Stock In,12,2026-01-20,REF0030531
MOV030532,O0420,I0020,Adjustment,28,2026-04-29,REF0030532
MOV030533,O0483,I0025,Stock In,12,2026-07-05,REF0030533
MOV030534,O0376,I0128,Sale,5,2025-11-30,REF0030534
MOV030535,O0003,I0171,Sale,5,2025-11-09,REF0030535
MOV030536,O0261,I0089,Sale,30,2026-03-17,REF0030536
MOV030537,O0100,I0024,Return,12,2026-04-18,REF0030537
MOV030538,O0329,I0113,Sale,24,2026-02-03,REF0030538
MOV030539,O0010,I0165,Sale,11,2026-06-25,REF0030539
MOV030540,O0050,I0024,Sale,13,2025-12-06,REF0030540
MOV030541,O0440,I0057,Transfer,15,2026-06-01,REF0030541
MOV030542,O0128,I0051,Sale,2,2026-01-14,REF0030542
MOV030543,O0138,I0055,Sale,27,2026-04-28,REF0030543
MOV030544,O0412,I0019,Adjustment,1,2025-10-25,REF0030544
MOV030545,O0124,I0050,Stock In,24,2026-02-06,REF0030545
MOV030546,O0322,I0109,Stock In,9,2026-05-09,REF0030546
MOV030547,O0405,I0139,Sale,29,2025-10-09,REF0030547
MOV030548,O0092,I0025,Stock In,8,2025-09-11,REF0030548
MOV030549,O0185,I0277,Sale,5,2026-03-31,REF0030549
MOV030550,O0309,I0097,Stock In,12,2026-07-07,REF0030550
MOV030551,O0377,I0126,Stock In,11,2025-10-07,REF0030551
MOV030552,O0260,I0090,Sale,13,2026-02-06,REF0030552
MOV030553,O0133,I0055,Sale,28,2026-02-21,REF0030553
MOV030554,O0306,I0099,Stock In,13,2026-07-14,REF0030554
MOV030555,O0275,I0086,Adjustment,5,2026-06-18,REF0030555
MOV030556,O0498,I0139,Sale,12,2026-03-19,REF0030556
MOV030557,O0302,I0095,Stock In,16,2026-07-07,REF0030557
MOV030558,O0255,I0088,Transfer,25,2025-12-05,REF0030558
MOV030559,O0035,I0199,Sale,22,2026-01-05,REF0030559
MOV030560,O0280,I0088,Sale,1,2026-08-28,REF0030560
MOV030561,O0383,I0131,Sale,9,2025-10-27,REF0030561
MOV030562,O0051,I0021,Sale,8,2026-08-28,REF0030562
MOV030563,O0353,I0119,Stock In,12,2026-03-20,REF0030563
MOV030564,O0353,I0121,Sale,19,2025-10-07,REF0030564
MOV030565,O0161,I0058,Sale,29,2025-12-16,REF0030565
MOV030566,O0367,I0122,Stock In,27,2025-09-21,REF0030566
MOV030567,O0218,I0072,Sale,16,2025-09-04,REF0030567
MOV030568,O0186,I0277,Stock In,30,2026-04-28,REF0030568
MOV030569,O0080,I0012,Sale,10,2026-06-04,REF0030569
MOV030570,O0272,I0090,Sale,10,2025-12-08,REF0030570
MOV030571,O0292,I0094,Transfer,3,2026-08-28,REF0030571
MOV030572,O0307,I0097,Stock In,4,2026-04-17,REF0030572
MOV030573,O0161,I0062,Adjustment,30,2026-04-16,REF0030573
MOV030574,O0076,I0014,Sale,2,2026-07-20,REF0030574
MOV030575,O0467,I0025,Sale,14,2026-05-28,REF0030575
MOV030576,O0469,I0020,Adjustment,4,2026-02-09,REF0030576
MOV030577,O0069,I0028,Stock In,15,2025-10-26,REF0030577
MOV030578,O0129,I0052,Stock In,17,2026-03-30,REF0030578
MOV030579,O0003,I0170,Stock In,16,2026-03-18,REF0030579
MOV030580,O0154,I0058,Sale,9,2025-12-27,REF0030580
MOV030581,O0458,I0049,Adjustment,14,2026-04-13,REF0030581
MOV030582,O0252,I0089,Sale,4,2026-04-03,REF0030582
MOV030583,O0006,I0165,Stock In,7,2025-10-12,REF0030583
MOV030584,O0195,I0275,Adjustment,21,2026-07-10,REF0030584
MOV030585,O0038,I0167,Stock In,27,2026-05-03,REF0030585
MOV030586,O0039,I0003,Transfer,21,2026-02-27,REF0030586
MOV030587,O0379,I0126,Sale,19,2025-09-23,REF0030587
MOV030588,O0152,I0065,Stock In,2,2026-07-22,REF0030588
MOV030589,O0457,I0050,Transfer,5,2026-01-10,REF0030589
MOV030590,O0396,I0136,Transfer,22,2025-12-08,REF0030590
MOV030591,O0190,I0277,Stock In,29,2026-01-11,REF0030591
MOV030592,O0192,I0264,Sale,13,2025-12-03,REF0030592
MOV030593,O0017,I0193,Sale,16,2026-02-16,REF0030593
MOV030594,O0355,I0120,Transfer,3,2025-12-17,REF0030594
MOV030595,O0093,I0020,Return,10,2026-07-17,REF0030595
MOV030596,O0432,I0053,Sale,3,2026-08-08,REF0030596
MOV030597,O0428,I0034,Sale,26,2025-10-12,REF0030597
MOV030598,O0296,I0096,Sale,15,2025-09-18,REF0030598
MOV030599,O0413,I0018,Sale,8,2025-12-12,REF0030599
MOV030600,O0019,I0171,Sale,10,2026-07-25,REF0030600
MOV030601,O0330,I0112,Sale,13,2026-07-05,REF0030601
MOV030602,O0335,I0112,Stock In,19,2026-02-27,REF0030602
MOV030603,O0004,I0007,Stock In,5,2026-07-13,REF0030603
MOV030604,O0027,I0011,Sale,25,2026-06-30,REF0030604
MOV030605,O0009,I0168,Sale,13,2026-06-11,REF0030605
MOV030606,O0370,I0123,Stock In,12,2025-12-18,REF0030606
MOV030607,O0336,I0111,Adjustment,20,2026-01-22,REF0030607
MOV030608,O0186,I0275,Stock In,3,2025-11-02,REF0030608
MOV030609,O0034,I0171,Transfer,2,2026-01-27,REF0030609
MOV030610,O0013,I0161,Stock In,17,2026-03-17,REF0030610
MOV030611,O0495,I0142,Stock In,17,2025-11-21,REF0030611
MOV030612,O0018,I0197,Sale,4,2026-03-11,REF0030612
MOV030613,O0122,I0050,Transfer,13,2026-01-19,REF0030613
MOV030614,O0191,I0276,Stock In,29,2025-09-15,REF0030614
MOV030615,O0012,I0163,Stock In,5,2026-08-28,REF0030615
MOV030616,O0020,I0007,Sale,12,2025-12-21,REF0030616
MOV030617,O0280,I0089,Sale,25,2026-07-08,REF0030617
MOV030618,O0438,I0057,Sale,19,2025-09-15,REF0030618
MOV030619,O0243,I0084,Adjustment,21,2026-03-19,REF0030619
MOV030620,O0097,I0018,Adjustment,13,2026-01-01,REF0030620
MOV030621,O0050,I0025,Sale,18,2026-02-20,REF0030621
MOV030622,O0009,I0198,Sale,6,2026-02-14,REF0030622
MOV030623,O0040,I0202,Stock In,15,2026-08-26,REF0030623
MOV030624,O0031,I0006,Stock In,1,2026-07-29,REF0030624
MOV030625,O0080,I0017,Sale,19,2026-07-26,REF0030625
MOV030626,O0169,I0063,Return,23,2026-06-06,REF0030626
MOV030627,O0115,I0046,Sale,6,2026-03-24,REF0030627
MOV030628,O0142,I0060,Stock In,29,2026-06-15,REF0030628
MOV030629,O0188,I0271,Sale,2,2026-04-04,REF0030629
MOV030630,O0490,I0025,Sale,5,2025-11-29,REF0030630
MOV030631,O0183,I0275,Return,6,2026-02-11,REF0030631
MOV030632,O0093,I0025,Transfer,26,2026-05-22,REF0030632
MOV030633,O0197,I0264,Return,3,2026-05-18,REF0030633
MOV030634,O0160,I0065,Stock In,26,2026-07-18,REF0030634
MOV030635,O0344,I0114,Sale,7,2026-03-12,REF0030635
MOV030636,O0265,I0089,Sale,26,2026-08-10,REF0030636
MOV030637,O0415,I0025,Stock In,9,2026-07-12,REF0030637
MOV030638,O0075,I0011,Sale,13,2025-09-10,REF0030638
MOV030639,O0194,I0271,Sale,4,2026-03-17,REF0030639
MOV030640,O0129,I0050,Sale,26,2026-02-18,REF0030640
MOV030641,O0040,I0195,Sale,9,2026-04-23,REF0030641
MOV030642,O0443,I0073,Stock In,28,2026-03-19,REF0030642
MOV030643,O0064,I0029,Sale,14,2026-02-20,REF0030643
MOV030644,O0272,I0088,Transfer,8,2025-09-16,REF0030644
MOV030645,O0199,I0268,Sale,29,2026-05-31,REF0030645
MOV030646,O0428,I0032,Stock In,4,2026-06-23,REF0030646
MOV030647,O0001,I0193,Sale,12,2026-03-23,REF0030647
MOV030648,O0193,I0272,Sale,16,2026-02-03,REF0030648
MOV030649,O0166,I0063,Sale,16,2026-06-07,REF0030649
MOV030650,O0059,I0023,Stock In,29,2026-02-22,REF0030650
MOV030651,O0099,I0022,Stock In,6,2026-05-08,REF0030651
MOV030652,O0136,I0056,Return,9,2026-07-13,REF0030652
MOV030653,O0006,I0163,Sale,28,2026-02-08,REF0030653
MOV030654,O0478,I0104,Stock In,23,2026-04-03,REF0030654
MOV030655,O0122,I0050,Sale,18,2026-04-15,REF0030655
MOV030656,O0161,I0059,Sale,23,2026-02-02,REF0030656
MOV030657,O0178,I0062,Sale,19,2025-09-02,REF0030657
MOV030658,O0461,I0021,Stock In,30,2026-08-04,REF0030658
MOV030659,O0441,I0073,Sale,15,2025-10-27,REF0030659
MOV030660,O0160,I0062,Sale,24,2026-03-09,REF0030660
MOV030661,O0194,I0070,Stock In,30,2025-10-05,REF0030661
MOV030662,O0050,I0018,Sale,5,2026-07-23,REF0030662
MOV030663,O0195,I0276,Adjustment,23,2025-10-15,REF0030663
MOV030664,O0299,I0094,Sale,20,2026-05-30,REF0030664
MOV030665,O0049,I0022,Sale,20,2025-09-16,REF0030665
MOV030666,O0179,I0059,Stock In,6,2026-07-24,REF0030666
MOV030667,O0393,I0137,Stock In,9,2026-01-05,REF0030667
MOV030668,O0397,I0135,Stock In,12,2026-07-16,REF0030668
MOV030669,O0348,I0117,Sale,29,2026-07-09,REF0030669
MOV030670,O0011,I0172,Sale,28,2025-10-03,REF0030670
MOV030671,O0496,I0141,Stock In,12,2025-12-10,REF0030671
MOV030672,O0181,I0264,Transfer,4,2026-07-30,REF0030672
MOV030673,O0474,I0101,Sale,16,2026-08-22,REF0030673
MOV030674,O0040,I0164,Sale,11,2026-02-04,REF0030674
MOV030675,O0183,I0272,Sale,11,2026-08-13,REF0030675
MOV030676,O0261,I0090,Adjustment,20,2026-02-15,REF0030676
MOV030677,O0404,I0140,Sale,17,2026-01-08,REF0030677
MOV030678,O0178,I0064,Transfer,17,2026-08-19,REF0030678
MOV030679,O0298,I0097,Sale,20,2025-09-27,REF0030679
MOV030680,O0034,I0171,Sale,21,2026-06-01,REF0030680
MOV030681,O0463,I0019,Stock In,1,2025-09-30,REF0030681
MOV030682,O0471,I0101,Adjustment,22,2026-08-09,REF0030682
MOV030683,O0040,I0162,Transfer,12,2026-04-09,REF0030683
MOV030684,O0485,I0024,Return,22,2026-02-19,REF0030684
MOV030685,O0001,I0159,Sale,25,2026-01-29,REF0030685
MOV030686,O0148,I0060,Sale,28,2026-02-22,REF0030686
MOV030687,O0059,I0019,Sale,3,2026-05-13,REF0030687
MOV030688,O0138,I0053,Transfer,3,2026-07-27,REF0030688
MOV030689,O0416,I0019,Adjustment,19,2026-04-27,REF0030689
MOV030690,O0231,I0078,Stock In,2,2025-12-14,REF0030690
MOV030691,O0167,I0059,Stock In,26,2025-11-19,REF0030691
MOV030692,O0074,I0014,Sale,3,2026-04-18,REF0030692
MOV030693,O0296,I0097,Sale,6,2025-12-22,REF0030693
MOV030694,O0012,I0007,Return,9,2026-02-01,REF0030694
MOV030695,O0087,I0035,Stock In,9,2025-12-07,REF0030695
MOV030696,O0094,I0020,Sale,22,2026-01-02,REF0030696
MOV030697,O0410,I0142,Sale,17,2025-11-25,REF0030697
MOV030698,O0346,I0114,Stock In,14,2026-05-15,REF0030698
MOV030699,O0176,I0065,Adjustment,16,2026-08-07,REF0030699
MOV030700,O0410,I0142,Stock In,22,2025-12-17,REF0030700
MOV030701,O0163,I0063,Sale,10,2026-03-06,REF0030701
MOV030702,O0202,I0072,Sale,24,2026-05-31,REF0030702
MOV030703,O0424,I0037,Sale,12,2026-06-22,REF0030703
MOV030704,O0489,I0021,Sale,9,2026-04-21,REF0030704
MOV030705,O0164,I0058,Stock In,18,2026-08-30,REF0030705
MOV030706,O0001,I0190,Sale,7,2026-02-14,REF0030706
MOV030707,O0127,I0049,Sale,24,2025-12-17,REF0030707
MOV030708,O0014,I0161,Sale,24,2026-02-22,REF0030708
MOV030709,O0017,I0172,Transfer,19,2025-09-01,REF0030709
MOV030710,O0486,I0024,Adjustment,10,2026-01-16,REF0030710
MOV030711,O0274,I0092,Sale,21,2025-09-10,REF0030711
MOV030712,O0479,I0103,Stock In,20,2026-03-14,REF0030712
MOV030713,O0216,I0076,Sale,14,2026-07-12,REF0030713
MOV030714,O0230,I0081,Transfer,23,2026-05-11,REF0030714
MOV030715,O0410,I0141,Stock In,28,2026-01-13,REF0030715
MOV030716,O0185,I0071,Stock In,26,2026-02-24,REF0030716
MOV030717,O0488,I0025,Sale,1,2026-07-31,REF0030717
MOV030718,O0038,I0161,Return,15,2025-10-08,REF0030718
MOV030719,O0152,I0062,Sale,22,2026-01-05,REF0030719
MOV030720,O0242,I0085,Stock In,18,2026-06-21,REF0030720
MOV030721,O0461,I0023,Sale,17,2026-08-28,REF0030721
MOV030722,O0023,I0016,Sale,24,2026-03-15,REF0030722
MOV030723,O0019,I0162,Stock In,24,2026-04-10,REF0030723
MOV030724,O0196,I0069,Sale,9,2026-04-03,REF0030724
MOV030725,O0213,I0075,Stock In,9,2026-08-27,REF0030725
MOV030726,O0014,I0193,Stock In,17,2026-02-28,REF0030726
MOV030727,O0282,I0093,Sale,11,2026-01-19,REF0030727
MOV030728,O0472,I0101,Sale,19,2026-02-17,REF0030728
MOV030729,O0098,I0019,Sale,21,2026-02-17,REF0030729
MOV030730,O0476,I0104,Stock In,10,2026-06-15,REF0030730
MOV030731,O0422,I0034,Stock In,12,2026-01-24,REF0030731
MOV030732,O0299,I0097,Sale,29,2025-10-07,REF0030732
MOV030733,O0323,I0109,Sale,29,2026-01-09,REF0030733
MOV030734,O0020,I0005,Stock In,3,2026-02-26,REF0030734
MOV030735,O0189,I0068,Sale,28,2025-09-21,REF0030735
MOV030736,O0087,I0037,Stock In,25,2025-12-04,REF0030736
MOV030737,O0213,I0076,Stock In,29,2026-01-02,REF0030737
MOV030738,O0471,I0100,Sale,17,2026-04-11,REF0030738
MOV030739,O0485,I0020,Adjustment,16,2025-09-17,REF0030739
MOV030740,O0060,I0021,Sale,22,2026-02-25,REF0030740
MOV030741,O0194,I0066,Sale,30,2025-09-10,REF0030741
MOV030742,O0272,I0088,Sale,23,2026-05-23,REF0030742
MOV030743,O0082,I0036,Return,25,2025-10-24,REF0030743
MOV030744,O0449,I0072,Stock In,25,2026-03-28,REF0030744
MOV030745,O0316,I0106,Sale,17,2026-05-31,REF0030745
MOV030746,O0102,I0043,Sale,10,2025-12-12,REF0030746
MOV030747,O0261,I0086,Sale,15,2026-04-11,REF0030747
MOV030748,O0483,I0023,Sale,12,2026-03-26,REF0030748
MOV030749,O0111,I0044,Sale,28,2026-08-01,REF0030749
MOV030750,O0188,I0071,Sale,23,2026-06-06,REF0030750
MOV030751,O0146,I0059,Sale,27,2025-11-08,REF0030751
MOV030752,O0267,I0090,Sale,21,2026-04-09,REF0030752
MOV030753,O0387,I0132,Stock In,18,2025-11-29,REF0030753
MOV030754,O0395,I0135,Adjustment,22,2026-05-14,REF0030754
MOV030755,O0036,I0162,Transfer,18,2026-06-07,REF0030755
MOV030756,O0410,I0139,Sale,1,2026-01-27,REF0030756
MOV030757,O0189,I0067,Adjustment,1,2026-05-30,REF0030757
MOV030758,O0145,I0058,Sale,29,2026-03-20,REF0030758
MOV030759,O0183,I0069,Sale,14,2025-11-11,REF0030759
MOV030760,O0192,I0071,Sale,7,2026-06-15,REF0030760
MOV030761,O0073,I0013,Sale,27,2026-02-20,REF0030761
MOV030762,O0140,I0057,Stock In,17,2026-07-29,REF0030762
MOV030763,O0333,I0113,Sale,26,2025-12-24,REF0030763
MOV030764,O0011,I0196,Sale,12,2025-10-28,REF0030764
MOV030765,O0461,I0024,Sale,5,2026-02-28,REF0030765
MOV030766,O0073,I0011,Sale,18,2026-07-24,REF0030766
MOV030767,O0200,I0275,Stock In,13,2025-10-08,REF0030767
MOV030768,O0038,I0004,Sale,5,2026-05-04,REF0030768
MOV030769,O0156,I0063,Adjustment,2,2025-11-12,REF0030769
MOV030770,O0062,I0026,Sale,1,2025-10-31,REF0030770
MOV030771,O0181,I0067,Sale,5,2026-08-06,REF0030771
MOV030772,O0268,I0089,Stock In,21,2025-12-24,REF0030772
MOV030773,O0431,I0056,Sale,21,2026-03-02,REF0030773
MOV030774,O0301,I0095,Sale,6,2026-01-28,REF0030774
MOV030775,O0400,I0135,Adjustment,2,2026-08-26,REF0030775
MOV030776,O0054,I0025,Stock In,6,2026-03-18,REF0030776
MOV030777,O0499,I0142,Sale,12,2026-01-07,REF0030777
MOV030778,O0004,I0172,Sale,20,2026-08-06,REF0030778
MOV030779,O0272,I0086,Adjustment,20,2025-12-23,REF0030779
MOV030780,O0497,I0138,Stock In,28,2026-07-30,REF0030780
MOV030781,O0100,I0019,Sale,27,2026-01-31,REF0030781
MOV030782,O0008,I0159,Return,13,2026-04-26,REF0030782
MOV030783,O0001,I0005,Transfer,27,2025-09-04,REF0030783
MOV030784,O0050,I0023,Stock In,23,2026-08-27,REF0030784
MOV030785,O0021,I0012,Stock In,24,2025-12-20,REF0030785
MOV030786,O0192,I0071,Return,1,2026-06-20,REF0030786
MOV030787,O0162,I0062,Sale,4,2026-05-26,REF0030787
MOV030788,O0211,I0072,Return,15,2026-06-01,REF0030788
MOV030789,O0019,I0170,Sale,25,2025-10-18,REF0030789
MOV030790,O0189,I0274,Return,10,2025-12-18,REF0030790
MOV030791,O0445,I0073,Adjustment,13,2026-07-16,REF0030791
MOV030792,O0104,I0043,Adjustment,29,2025-09-18,REF0030792
MOV030793,O0298,I0099,Stock In,15,2026-07-19,REF0030793
MOV030794,O0236,I0077,Sale,2,2025-10-19,REF0030794
MOV030795,O0393,I0135,Return,21,2025-11-01,REF0030795
MOV030796,O0500,I0140,Adjustment,2,2026-01-16,REF0030796
MOV030797,O0199,I0264,Return,8,2025-12-09,REF0030797
MOV030798,O0066,I0026,Sale,2,2026-03-24,REF0030798
MOV030799,O0157,I0064,Sale,23,2026-08-06,REF0030799
MOV030800,O0488,I0023,Return,17,2025-09-21,REF0030800
MOV030801,O0258,I0090,Transfer,18,2026-03-02,REF0030801
MOV030802,O0064,I0031,Adjustment,5,2026-05-01,REF0030802
MOV030803,O0398,I0134,Stock In,8,2025-11-16,REF0030803
MOV030804,O0331,I0110,Sale,12,2026-03-02,REF0030804
MOV030805,O0098,I0023,Sale,9,2026-08-07,REF0030805
MOV030806,O0018,I0197,Sale,30,2026-02-08,REF0030806
MOV030807,O0267,I0088,Sale,30,2026-02-23,REF0030807
MOV030808,O0007,I0193,Sale,21,2026-03-26,REF0030808
MOV030809,O0372,I0129,Stock In,17,2026-03-21,REF0030809
MOV030810,O0189,I0265,Stock In,8,2025-12-27,REF0030810
MOV030811,O0171,I0065,Sale,16,2026-01-13,REF0030811
MOV030812,O0159,I0062,Return,27,2025-11-10,REF0030812
MOV030813,O0263,I0089,Stock In,21,2025-10-25,REF0030813
MOV030814,O0321,I0110,Sale,29,2025-09-02,REF0030814
MOV030815,O0265,I0090,Sale,9,2025-12-28,REF0030815
MOV030816,O0445,I0075,Stock In,4,2026-03-04,REF0030816
MOV030817,O0265,I0087,Transfer,24,2026-03-12,REF0030817
MOV030818,O0183,I0070,Sale,2,2026-03-10,REF0030818
MOV030819,O0007,I0167,Stock In,4,2026-06-18,REF0030819
MOV030820,O0210,I0072,Stock In,5,2025-09-06,REF0030820
MOV030821,O0057,I0021,Sale,27,2025-09-07,REF0030821
MOV030822,O0003,I0188,Sale,22,2026-02-09,REF0030822
MOV030823,O0050,I0024,Stock In,12,2026-07-20,REF0030823
MOV030824,O0002,I0168,Transfer,20,2025-12-26,REF0030824
MOV030825,O0001,I0189,Sale,20,2025-10-16,REF0030825
MOV030826,O0414,I0021,Sale,6,2025-10-14,REF0030826
MOV030827,O0426,I0035,Stock In,9,2026-07-04,REF0030827
MOV030828,O0300,I0096,Sale,10,2026-08-23,REF0030828
MOV030829,O0116,I0047,Transfer,30,2025-11-26,REF0030829
MOV030830,O0401,I0140,Stock In,29,2025-12-19,REF0030830
MOV030831,O0305,I0096,Sale,17,2026-03-18,REF0030831
MOV030832,O0420,I0025,Sale,5,2026-02-14,REF0030832
MOV030833,O0227,I0078,Sale,22,2026-01-07,REF0030833
MOV030834,O0176,I0058,Stock In,1,2026-05-28,REF0030834
MOV030835,O0071,I0015,Adjustment,18,2025-09-24,REF0030835
MOV030836,O0089,I0036,Stock In,29,2026-01-19,REF0030836
MOV030837,O0020,I0008,Stock In,3,2025-10-28,REF0030837
MOV030838,O0422,I0037,Sale,7,2025-09-09,REF0030838
MOV030839,O0199,I0070,Stock In,12,2025-11-05,REF0030839
MOV030840,O0192,I0265,Adjustment,18,2025-12-10,REF0030840
MOV030841,O0076,I0015,Stock In,29,2026-08-16,REF0030841
MOV030842,O0055,I0024,Stock In,12,2026-07-30,REF0030842
MOV030843,O0040,I0168,Sale,23,2026-03-24,REF0030843
MOV030844,O0415,I0020,Sale,29,2026-03-05,REF0030844
MOV030845,O0236,I0081,Stock In,18,2026-01-05,REF0030845
MOV030846,O0270,I0091,Stock In,3,2025-10-30,REF0030846
MOV030847,O0258,I0091,Sale,29,2026-03-16,REF0030847
MOV030848,O0462,I0021,Sale,1,2026-02-20,REF0030848
MOV030849,O0090,I0033,Transfer,3,2026-01-25,REF0030849
MOV030850,O0274,I0090,Adjustment,20,2025-12-16,REF0030850
MOV030851,O0019,I0191,Stock In,10,2026-07-05,REF0030851
MOV030852,O0279,I0092,Stock In,26,2026-06-15,REF0030852
MOV030853,O0320,I0106,Transfer,15,2026-06-06,REF0030853
MOV030854,O0094,I0022,Stock In,3,2026-07-31,REF0030854
MOV030855,O0169,I0064,Sale,7,2025-10-02,REF0030855
MOV030856,O0447,I0075,Sale,25,2026-01-17,REF0030856
MOV030857,O0196,I0271,Stock In,14,2025-11-14,REF0030857
MOV030858,O0191,I0266,Stock In,18,2025-12-08,REF0030858
MOV030859,O0040,I0188,Stock In,2,2026-08-11,REF0030859
MOV030860,O0299,I0098,Stock In,24,2026-05-05,REF0030860
MOV030861,O0203,I0076,Return,21,2026-07-03,REF0030861
MOV030862,O0275,I0091,Return,14,2026-06-24,REF0030862
MOV030863,O0139,I0053,Sale,21,2026-03-23,REF0030863
MOV030864,O0190,I0067,Sale,5,2025-10-31,REF0030864
MOV030865,O0490,I0020,Sale,13,2026-06-04,REF0030865
MOV030866,O0418,I0025,Return,9,2026-08-24,REF0030866
MOV030867,O0281,I0095,Stock In,10,2026-01-23,REF0030867
MOV030868,O0401,I0138,Sale,21,2025-12-26,REF0030868
MOV030869,O0499,I0138,Sale,23,2026-08-11,REF0030869
MOV030870,O0202,I0075,Stock In,2,2025-11-24,REF0030870
MOV030871,O0076,I0015,Sale,27,2026-08-17,REF0030871
MOV030872,O0210,I0076,Sale,17,2026-05-07,REF0030872
MOV030873,O0183,I0268,Transfer,17,2025-09-19,REF0030873
MOV030874,O0115,I0048,Sale,12,2026-01-05,REF0030874
MOV030875,O0014,I0159,Stock In,13,2026-03-25,REF0030875
MOV030876,O0027,I0016,Return,17,2026-04-16,REF0030876
MOV030877,O0042,I0021,Sale,2,2026-05-09,REF0030877
MOV030878,O0372,I0127,Stock In,4,2025-09-08,REF0030878
MOV030879,O0034,I0188,Stock In,23,2026-03-03,REF0030879
MOV030880,O0189,I0070,Adjustment,12,2026-08-18,REF0030880
MOV030881,O0224,I0080,Stock In,19,2026-05-02,REF0030881
MOV030882,O0282,I0095,Stock In,16,2026-04-17,REF0030882
MOV030883,O0452,I0050,Sale,9,2026-03-29,REF0030883
MOV030884,O0011,I0196,Return,18,2025-11-11,REF0030884
MOV030885,O0483,I0025,Sale,21,2026-02-28,REF0030885
MOV030886,O0144,I0059,Stock In,27,2025-09-22,REF0030886
MOV030887,O0002,I0198,Return,1,2026-01-17,REF0030887
MOV030888,O0418,I0023,Sale,4,2026-07-18,REF0030888
MOV030889,O0199,I0267,Stock In,6,2026-07-23,REF0030889
MOV030890,O0112,I0045,Sale,9,2026-05-05,REF0030890
MOV030891,O0348,I0114,Sale,4,2025-12-31,REF0030891
MOV030892,O0040,I0002,Sale,1,2025-09-07,REF0030892
MOV030893,O0192,I0066,Adjustment,7,2025-12-18,REF0030893
MOV030894,O0032,I0168,Stock In,7,2026-07-05,REF0030894
MOV030895,O0088,I0033,Sale,1,2025-10-05,REF0030895
MOV030896,O0348,I0114,Stock In,26,2025-09-22,REF0030896
MOV030897,O0015,I0008,Stock In,10,2025-10-23,REF0030897
MOV030898,O0439,I0054,Stock In,27,2025-12-25,REF0030898
MOV030899,O0413,I0020,Transfer,14,2026-02-07,REF0030899
MOV030900,O0375,I0127,Stock In,1,2026-05-22,REF0030900
MOV030901,O0330,I0112,Transfer,1,2026-05-03,REF0030901
MOV030902,O0429,I0034,Stock In,26,2025-11-10,REF0030902
MOV030903,O0253,I0090,Transfer,26,2026-06-26,REF0030903
MOV030904,O0031,I0162,Stock In,3,2026-06-01,REF0030904
MOV030905,O0369,I0125,Transfer,4,2025-11-23,REF0030905
MOV030906,O0176,I0063,Return,14,2026-01-23,REF0030906
MOV030907,O0010,I0201,Return,11,2026-05-06,REF0030907
MOV030908,O0055,I0023,Sale,18,2026-04-16,REF0030908
MOV030909,O0433,I0055,Sale,11,2025-09-10,REF0030909
MOV030910,O0094,I0025,Sale,13,2026-04-12,REF0030910
MOV030911,O0008,I0006,Stock In,11,2026-05-31,REF0030911
MOV030912,O0013,I0196,Stock In,17,2026-08-13,REF0030912
MOV030913,O0065,I0027,Stock In,1,2026-06-17,REF0030913
MOV030914,O0168,I0059,Stock In,21,2026-04-03,REF0030914
MOV030915,O0027,I0016,Sale,21,2026-01-05,REF0030915
MOV030916,O0015,I0166,Return,15,2025-09-15,REF0030916
MOV030917,O0255,I0090,Stock In,18,2025-11-26,REF0030917
MOV030918,O0337,I0113,Stock In,24,2026-02-02,REF0030918
MOV030919,O0334,I0109,Transfer,14,2025-09-04,REF0030919
MOV030920,O0187,I0277,Transfer,12,2025-09-07,REF0030920
MOV030921,O0057,I0023,Stock In,26,2026-08-08,REF0030921
MOV030922,O0306,I0098,Sale,11,2026-05-20,REF0030922
MOV030923,O0031,I0194,Sale,30,2025-09-09,REF0030923
MOV030924,O0142,I0065,Stock In,26,2025-12-17,REF0030924
MOV030925,O0116,I0048,Transfer,4,2026-03-10,REF0030925
MOV030926,O0066,I0031,Sale,6,2026-04-30,REF0030926
MOV030927,O0185,I0269,Return,4,2026-06-03,REF0030927
MOV030928,O0007,I0161,Stock In,14,2025-12-06,REF0030928
MOV030929,O0013,I0004,Sale,10,2025-09-28,REF0030929
MOV030930,O0209,I0073,Stock In,15,2025-10-05,REF0030930
MOV030931,O0009,I0004,Stock In,8,2025-11-13,REF0030931
MOV030932,O0181,I0275,Sale,21,2026-07-21,REF0030932
MOV030933,O0259,I0087,Stock In,5,2025-10-01,REF0030933
MOV030934,O0326,I0113,Transfer,25,2026-08-11,REF0030934
MOV030935,O0247,I0082,Sale,9,2026-03-17,REF0030935
MOV030936,O0042,I0020,Adjustment,26,2026-03-15,REF0030936
MOV030937,O0064,I0029,Stock In,5,2025-11-10,REF0030937
