outlet_id,item_id,inventory_id,minimum_stock,maximum_stock,current_stock,reorder_level,stock_status,last_updated
O0258,I0092,INV002235,18,66,83,25,Healthy,2026-08-31
O0258,I0086,INV002236,19,55,54,21,Healthy,2026-08-31
O0259,I0092,INV002237,10,40,69,13,Healthy,2026-08-31
O0259,I0086,INV002238,10,69,115,12,Healthy,2026-08-31
O0259,I0087,INV002239,25,90,85,33,Healthy,2026-08-31
O0259,I0091,INV002240,17,73,108,23,Healthy,2026-08-31
O0259,I0088,INV002241,20,77,82,22,Healthy,2026-08-31
O0259,I0089,INV002242,21,85,112,28,Healthy,2026-08-31
O0259,I0090,INV002243,24,81,8,33,Critical,2026-08-31
O0260,I0091,INV002244,20,47,69,26,Healthy,2026-08-31
O0260,I0087,INV002245,19,76,44,19,Healthy,2026-08-31
O0260,I0086,INV002246,23,83,112,24,Healthy,2026-08-31
O0260,I0088,INV002247,15,74,51,15,Healthy,2026-08-31
O0260,I0092,INV002248,22,70,36,25,Healthy,2026-08-31
O0260,I0089,INV002249,28,105,29,30,Low Stock,2026-08-31
O0260,I0090,INV002250,13,80,21,15,Healthy,2026-08-31
O0261,I0086,INV002251,30,65,84,31,Healthy,2026-08-31
O0261,I0089,INV002252,29,79,21,37,Low Stock,2026-08-31
O0261,I0091,INV002253,23,99,83,29,Healthy,2026-08-31
O0261,I0092,INV002254,20,118,28,25,Healthy,2026-08-31
O0261,I0090,INV002255,14,40,71,19,Healthy,2026-08-31
O0261,I0087,INV002256,13,38,93,22,Healthy,2026-08-31
O0261,I0088,INV002257,11,49,98,12,Healthy,2026-08-31
O0262,I0089,INV002258,30,67,65,30,Healthy,2026-08-31
O0262,I0090,INV002259,27,95,97,31,Healthy,2026-08-31
O0262,I0087,INV002260,20,104,101,23,Healthy,2026-08-31
O0262,I0092,INV002261,27,73,81,36,Healthy,2026-08-31
O0262,I0086,INV002262,28,114,18,33,Low Stock,2026-08-31
O0262,I0088,INV002263,10,102,55,14,Healthy,2026-08-31
O0262,I0091,INV002264,11,56,63,14,Healthy,2026-08-31
O0263,I0086,INV002265,28,61,51,30,Healthy,2026-08-31
O0263,I0089,INV002266,27,108,44,34,Healthy,2026-08-31
O0263,I0092,INV002267,11,77,62,19,Healthy,2026-08-31
O0263,I0090,INV002268,26,103,10,35,Critical,2026-08-31
O0263,I0087,INV002269,27,94,7,35,Critical,2026-08-31
O0263,I0088,INV002270,15,63,67,24,Healthy,2026-08-31
O0263,I0091,INV002271,12,103,4,12,Critical,2026-08-31
O0264,I0087,INV002272,24,90,14,28,Critical,2026-08-31
O0264,I0088,INV002273,25,67,37,29,Healthy,2026-08-31
O0264,I0092,INV002274,18,56,42,23,Healthy,2026-08-31
O0264,I0086,INV002275,12,40,63,16,Healthy,2026-08-31
O0264,I0089,INV002276,27,125,72,31,Healthy,2026-08-31
O0264,I0091,INV002277,12,58,77,13,Healthy,2026-08-31
O0264,I0090,INV002278,27,53,37,36,Healthy,2026-08-31
O0265,I0091,INV002279,20,99,7,27,Critical,2026-08-31
O0265,I0089,INV002280,16,93,25,23,Healthy,2026-08-31
O0265,I0088,INV002281,17,78,117,19,Healthy,2026-08-31
O0265,I0087,INV002282,24,52,2,31,Critical,2026-08-31
O0265,I0090,INV002283,30,126,40,34,Healthy,2026-08-31
O0265,I0086,INV002284,19,60,98,19,Healthy,2026-08-31
O0265,I0092,INV002285,12,87,81,18,Healthy,2026-08-31
O0266,I0092,INV002286,21,92,42,22,Healthy,2026-08-31
O0266,I0086,INV002287,13,92,104,16,Healthy,2026-08-31
O0266,I0088,INV002288,12,69,68,21,Healthy,2026-08-31
O0266,I0087,INV002289,19,84,88,25,Healthy,2026-08-31
O0266,I0089,INV002290,12,53,60,15,Healthy,2026-08-31
O0266,I0090,INV002291,19,91,52,27,Healthy,2026-08-31
O0266,I0091,INV002292,19,60,66,21,Healthy,2026-08-31
O0267,I0090,INV002293,12,40,55,17,Healthy,2026-08-31
O0267,I0092,INV002294,11,49,24,17,Healthy,2026-08-31
O0267,I0088,INV002295,14,45,39,23,Healthy,2026-08-31
O0267,I0087,INV002296,17,50,114,23,Healthy,2026-08-31
O0267,I0091,INV002297,18,95,72,27,Healthy,2026-08-31
O0267,I0089,INV002298,24,108,113,28,Healthy,2026-08-31
O0267,I0086,INV002299,24,106,38,33,Healthy,2026-08-31
O0268,I0089,INV002300,8,92,64,14,Healthy,2026-08-31
O0268,I0090,INV002301,11,74,2,17,Critical,2026-08-31
O0268,I0086,INV002302,30,122,101,39,Healthy,2026-08-31
O0268,I0088,INV002303,24,103,105,24,Healthy,2026-08-31
O0268,I0092,INV002304,27,113,108,34,Healthy,2026-08-31
O0268,I0091,INV002305,10,93,116,18,Healthy,2026-08-31
O0268,I0087,INV002306,10,89,47,13,Healthy,2026-08-31
O0269,I0088,INV002307,10,61,42,19,Healthy,2026-08-31
O0269,I0087,INV002308,13,102,109,17,Healthy,2026-08-31
O0269,I0086,INV002309,14,48,61,22,Healthy,2026-08-31
O0269,I0089,INV002310,10,73,115,12,Healthy,2026-08-31
O0269,I0091,INV002311,22,63,94,26,Healthy,2026-08-31
O0269,I0090,INV002312,8,35,92,17,Healthy,2026-08-31
O0269,I0092,INV002313,15,99,38,15,Healthy,2026-08-31
O0270,I0090,INV002314,13,111,75,21,Healthy,2026-08-31
O0270,I0087,INV002315,22,119,24,26,Low Stock,2026-08-31
O0270,I0091,INV002316,29,100,14,34,Critical,2026-08-31
O0270,I0092,INV002317,24,76,22,30,Low Stock,2026-08-31
O0270,I0089,INV002318,15,59,35,17,Healthy,2026-08-31
O0270,I0086,INV002319,9,68,61,17,Healthy,2026-08-31
O0270,I0088,INV002320,20,46,11,22,Critical,2026-08-31
O0271,I0091,INV002321,21,74,39,30,Healthy,2026-08-31
O0271,I0092,INV002322,11,63,99,20,Healthy,2026-08-31
O0271,I0086,INV002323,24,67,1,27,Critical,2026-08-31
O0271,I0088,INV002324,17,114,64,26,Healthy,2026-08-31
O0271,I0090,INV002325,17,113,87,22,Healthy,2026-08-31
O0271,I0089,INV002326,8,94,48,15,Healthy,2026-08-31
O0271,I0087,INV002327,20,77,2,27,Critical,2026-08-31
O0272,I0090,INV002328,29,85,88,32,Healthy,2026-08-31
O0272,I0089,INV002329,27,78,95,32,Healthy,2026-08-31
O0272,I0088,INV002330,21,48,40,22,Healthy,2026-08-31
O0272,I0092,INV002331,9,84,9,12,Low Stock,2026-08-31
O0272,I0091,INV002332,21,98,73,27,Healthy,2026-08-31
O0272,I0086,INV002333,13,106,19,18,Healthy,2026-08-31
O0272,I0087,INV002334,11,88,84,16,Healthy,2026-08-31
O0273,I0087,INV002335,27,52,18,36,Critical,2026-08-31
O0273,I0089,INV002336,17,66,25,22,Healthy,2026-08-31
O0273,I0091,INV002337,15,50,111,21,Healthy,2026-08-31
O0273,I0088,INV002338,10,47,23,14,Healthy,2026-08-31
O0273,I0092,INV002339,24,111,53,27,Healthy,2026-08-31
O0273,I0090,INV002340,10,42,55,16,Healthy,2026-08-31
O0273,I0086,INV002341,28,77,58,34,Healthy,2026-08-31
O0274,I0088,INV002342,12,42,24,15,Healthy,2026-08-31
O0274,I0089,INV002343,20,110,25,23,Healthy,2026-08-31
O0274,I0086,INV002344,29,128,6,32,Critical,2026-08-31
O0274,I0092,INV002345,18,58,83,24,Healthy,2026-08-31
O0274,I0087,INV002346,25,76,94,33,Healthy,2026-08-31
O0274,I0091,INV002347,30,127,78,39,Healthy,2026-08-31
O0274,I0090,INV002348,12,43,91,13,Healthy,2026-08-31
O0275,I0091,INV002349,22,75,115,31,Healthy,2026-08-31
O0275,I0087,INV002350,8,43,38,17,Healthy,2026-08-31
O0275,I0090,INV002351,19,79,52,25,Healthy,2026-08-31
O0275,I0089,INV002352,16,62,41,22,Healthy,2026-08-31
O0275,I0092,INV002353,17,71,52,23,Healthy,2026-08-31
O0275,I0088,INV002354,30,68,60,33,Healthy,2026-08-31
O0275,I0086,INV002355,11,108,73,20,Healthy,2026-08-31
O0276,I0088,INV002356,24,111,106,29,Healthy,2026-08-31
O0276,I0091,INV002357,24,96,77,33,Healthy,2026-08-31
O0276,I0092,INV002358,29,105,30,34,Low Stock,2026-08-31
O0276,I0086,INV002359,8,54,31,12,Healthy,2026-08-31
O0276,I0090,INV002360,30,114,61,31,Healthy,2026-08-31
O0276,I0089,INV002361,24,117,92,31,Healthy,2026-08-31
O0276,I0087,INV002362,8,69,10,13,Low Stock,2026-08-31
O0277,I0087,INV002363,28,92,100,34,Healthy,2026-08-31
O0277,I0086,INV002364,17,50,55,22,Healthy,2026-08-31
O0277,I0089,INV002365,29,110,9,33,Critical,2026-08-31
O0277,I0088,INV002366,28,119,111,35,Healthy,2026-08-31
O0277,I0092,INV002367,28,67,37,30,Healthy,2026-08-31
O0277,I0091,INV002368,23,69,34,31,Healthy,2026-08-31
O0277,I0090,INV002369,17,61,36,24,Healthy,2026-08-31
O0278,I0087,INV002370,28,97,20,36,Low Stock,2026-08-31
O0278,I0088,INV002371,15,62,16,23,Low Stock,2026-08-31
O0278,I0086,INV002372,21,97,87,22,Healthy,2026-08-31
O0278,I0090,INV002373,17,96,16,26,Low Stock,2026-08-31
O0278,I0091,INV002374,26,55,55,32,Healthy,2026-08-31
O0278,I0092,INV002375,12,88,75,13,Healthy,2026-08-31
O0278,I0089,INV002376,20,97,94,24,Healthy,2026-08-31
O0279,I0090,INV002377,18,100,30,24,Healthy,2026-08-31
O0279,I0088,INV002378,15,51,69,23,Healthy,2026-08-31
O0279,I0087,INV002379,16,107,74,16,Healthy,2026-08-31
O0279,I0092,INV002380,30,88,112,33,Healthy,2026-08-31
O0279,I0091,INV002381,21,104,13,25,Low Stock,2026-08-31
O0279,I0089,INV002382,18,94,94,26,Healthy,2026-08-31
O0279,I0086,INV002383,15,89,19,19,Low Stock,2026-08-31
O0280,I0088,INV002384,12,52,100,20,Healthy,2026-08-31
O0280,I0087,INV002385,18,110,114,21,Healthy,2026-08-31
O0280,I0092,INV002386,19,60,29,19,Healthy,2026-08-31
O0280,I0086,INV002387,14,66,65,16,Healthy,2026-08-31
O0280,I0089,INV002388,23,108,104,31,Healthy,2026-08-31
O0280,I0090,INV002389,8,51,69,14,Healthy,2026-08-31
O0280,I0091,INV002390,10,82,13,11,Healthy,2026-08-31
O0281,I0099,INV002391,10,93,13,12,Healthy,2026-08-31
O0281,I0096,INV002392,12,80,67,14,Healthy,2026-08-31
O0281,I0098,INV002393,12,104,89,18,Healthy,2026-08-31
O0281,I0095,INV002394,24,69,61,25,Healthy,2026-08-31
O0281,I0093,INV002395,27,95,74,30,Healthy,2026-08-31
O0281,I0097,INV002396,9,95,92,10,Healthy,2026-08-31
O0281,I0094,INV002397,23,96,107,27,Healthy,2026-08-31
O0282,I0098,INV002398,10,105,50,14,Healthy,2026-08-31
O0282,I0095,INV002399,24,54,90,28,Healthy,2026-08-31
O0282,I0097,INV002400,14,102,46,17,Healthy,2026-08-31
O0282,I0093,INV002401,21,73,81,28,Healthy,2026-08-31
O0282,I0094,INV002402,15,86,6,15,Critical,2026-08-31
O0282,I0096,INV002403,16,101,71,16,Healthy,2026-08-31
O0282,I0099,INV002404,21,103,43,24,Healthy,2026-08-31
O0283,I0095,INV002405,23,67,63,28,Healthy,2026-08-31
O0283,I0093,INV002406,15,89,49,18,Healthy,2026-08-31
O0283,I0098,INV002407,25,124,113,28,Healthy,2026-08-31
O0283,I0099,INV002408,18,111,95,21,Healthy,2026-08-31
O0283,I0094,INV002409,25,120,1,34,Critical,2026-08-31
O0283,I0097,INV002410,13,109,11,21,Low Stock,2026-08-31
O0283,I0096,INV002411,14,45,53,23,Healthy,2026-08-31
O0284,I0097,INV002412,20,79,55,20,Healthy,2026-08-31
O0284,I0095,INV002413,12,64,9,15,Low Stock,2026-08-31
O0284,I0094,INV002414,8,33,38,13,Healthy,2026-08-31
O0284,I0093,INV002415,18,62,3,19,Critical,2026-08-31
O0284,I0099,INV002416,27,119,23,32,Low Stock,2026-08-31
O0284,I0098,INV002417,11,97,103,11,Healthy,2026-08-31
O0284,I0096,INV002418,18,84,79,22,Healthy,2026-08-31
O0285,I0095,INV002419,18,81,112,27,Healthy,2026-08-31
O0285,I0096,INV002420,21,111,77,23,Healthy,2026-08-31
O0285,I0098,INV002421,30,72,56,30,Healthy,2026-08-31
O0285,I0094,INV002422,28,87,69,33,Healthy,2026-08-31
O0285,I0099,INV002423,23,90,59,27,Healthy,2026-08-31
O0285,I0093,INV002424,23,76,92,23,Healthy,2026-08-31
O0285,I0097,INV002425,27,102,62,28,Healthy,2026-08-31
O0286,I0093,INV002426,10,57,65,19,Healthy,2026-08-31
O0286,I0098,INV002427,30,69,82,34,Healthy,2026-08-31
O0286,I0099,INV002428,26,122,75,31,Healthy,2026-08-31
O0286,I0096,INV002429,27,88,68,27,Healthy,2026-08-31
O0286,I0097,INV002430,23,62,49,29,Healthy,2026-08-31
O0286,I0095,INV002431,28,82,70,33,Healthy,2026-08-31
O0286,I0094,INV002432,20,74,23,24,Low Stock,2026-08-31
O0287,I0093,INV002433,28,73,50,36,Healthy,2026-08-31
O0287,I0099,INV002434,26,92,102,32,Healthy,2026-08-31
O0287,I0095,INV002435,18,79,64,24,Healthy,2026-08-31
O0287,I0097,INV002436,11,59,105,18,Healthy,2026-08-31
O0287,I0098,INV002437,8,54,49,8,Healthy,2026-08-31
O0287,I0094,INV002438,13,101,16,14,Healthy,2026-08-31
O0287,I0096,INV002439,19,89,82,23,Healthy,2026-08-31
O0288,I0096,INV002440,19,110,28,21,Healthy,2026-08-31
O0288,I0095,INV002441,26,79,93,35,Healthy,2026-08-31
O0288,I0098,INV002442,27,60,58,32,Healthy,2026-08-31
O0288,I0094,INV002443,22,51,25,22,Healthy,2026-08-31
O0288,I0099,INV002444,9,48,23,15,Healthy,2026-08-31
O0288,I0097,INV002445,27,79,55,35,Healthy,2026-08-31
O0288,I0093,INV002446,20,108,57,29,Healthy,2026-08-31
O0289,I0098,INV002447,26,117,12,34,Critical,2026-08-31
O0289,I0097,INV002448,29,112,85,31,Healthy,2026-08-31
O0289,I0099,INV002449,19,93,62,27,Healthy,2026-08-31
O0289,I0093,INV002450,17,42,56,18,Healthy,2026-08-31
O0289,I0096,INV002451,16,81,97,21,Healthy,2026-08-31
O0289,I0095,INV002452,28,79,114,30,Healthy,2026-08-31
O0289,I0094,INV002453,19,72,119,22,Healthy,2026-08-31
O0290,I0097,INV002454,22,51,29,29,Low Stock,2026-08-31
O0290,I0098,INV002455,19,72,65,21,Healthy,2026-08-31
O0290,I0095,INV002456,27,88,106,36,Healthy,2026-08-31
O0290,I0094,INV002457,8,107,28,17,Healthy,2026-08-31
O0290,I0096,INV002458,28,81,103,36,Healthy,2026-08-31
O0290,I0093,INV002459,12,99,103,13,Healthy,2026-08-31
O0290,I0099,INV002460,17,52,14,18,Low Stock,2026-08-31
O0291,I0093,INV002461,10,71,9,15,Low Stock,2026-08-31
O0291,I0095,INV002462,8,89,13,8,Healthy,2026-08-31
O0291,I0094,INV002463,9,100,1,14,Critical,2026-08-31
O0291,I0099,INV002464,9,45,53,10,Healthy,2026-08-31
O0291,I0097,INV002465,20,75,15,21,Low Stock,2026-08-31
O0291,I0098,INV002466,20,119,111,23,Healthy,2026-08-31
O0291,I0096,INV002467,16,67,64,16,Healthy,2026-08-31
O0292,I0098,INV002468,22,69,9,31,Critical,2026-08-31
O0292,I0097,INV002469,17,61,103,25,Healthy,2026-08-31
O0292,I0099,INV002470,20,114,33,20,Healthy,2026-08-31
O0292,I0094,INV002471,12,108,22,13,Healthy,2026-08-31
O0292,I0095,INV002472,11,82,78,18,Healthy,2026-08-31
O0292,I0093,INV002473,30,72,67,39,Healthy,2026-08-31
O0292,I0096,INV002474,12,56,32,20,Healthy,2026-08-31
O0293,I0093,INV002475,26,73,58,35,Healthy,2026-08-31
O0293,I0097,INV002476,18,85,117,19,Healthy,2026-08-31
O0293,I0094,INV002477,14,53,85,18,Healthy,2026-08-31
O0293,I0095,INV002478,30,124,76,30,Healthy,2026-08-31
O0293,I0099,INV002479,18,61,25,18,Healthy,2026-08-31
O0293,I0098,INV002480,18,86,88,18,Healthy,2026-08-31
O0293,I0096,INV002481,28,86,38,35,Healthy,2026-08-31
O0294,I0099,INV002482,14,69,55,22,Healthy,2026-08-31
O0294,I0096,INV002483,8,33,44,14,Healthy,2026-08-31
O0294,I0095,INV002484,21,112,28,30,Low Stock,2026-08-31
O0294,I0098,INV002485,12,61,53,21,Healthy,2026-08-31
O0294,I0094,INV002486,28,111,93,32,Healthy,2026-08-31
O0294,I0093,INV002487,29,81,82,38,Healthy,2026-08-31
O0294,I0097,INV002488,20,96,110,27,Healthy,2026-08-31
O0295,I0096,INV002489,10,48,53,11,Healthy,2026-08-31
O0295,I0099,INV002490,18,103,107,21,Healthy,2026-08-31
O0295,I0095,INV002491,24,82,30,33,Low Stock,2026-08-31
O0295,I0093,INV002492,26,114,109,28,Healthy,2026-08-31
O0295,I0098,INV002493,9,61,119,17,Healthy,2026-08-31
O0295,I0097,INV002494,16,83,34,22,Healthy,2026-08-31
O0295,I0094,INV002495,21,52,104,24,Healthy,2026-08-31
O0296,I0095,INV002496,22,60,13,22,Low Stock,2026-08-31
O0296,I0093,INV002497,9,70,9,18,Critical,2026-08-31
O0296,I0098,INV002498,18,71,12,24,Critical,2026-08-31
O0296,I0094,INV002499,19,64,76,23,Healthy,2026-08-31
O0296,I0097,INV002500,15,47,26,24,Healthy,2026-08-31
O0296,I0096,INV002501,11,56,97,14,Healthy,2026-08-31
O0296,I0099,INV002502,25,67,7,29,Critical,2026-08-31
O0297,I0099,INV002503,26,100,100,26,Healthy,2026-08-31
O0297,I0097,INV002504,23,81,5,23,Critical,2026-08-31
O0297,I0095,INV002505,15,94,49,15,Healthy,2026-08-31
O0297,I0098,INV002506,24,90,100,25,Healthy,2026-08-31
O0297,I0094,INV002507,28,124,69,36,Healthy,2026-08-31
O0297,I0093,INV002508,30,90,64,36,Healthy,2026-08-31
O0297,I0096,INV002509,19,72,112,21,Healthy,2026-08-31
O0298,I0097,INV002510,9,105,39,12,Healthy,2026-08-31
O0298,I0099,INV002511,21,106,85,27,Healthy,2026-08-31
O0298,I0096,INV002512,13,84,53,18,Healthy,2026-08-31
O0298,I0098,INV002513,26,114,43,26,Healthy,2026-08-31
O0298,I0095,INV002514,19,93,77,24,Healthy,2026-08-31
O0298,I0093,INV002515,21,82,102,24,Healthy,2026-08-31
O0298,I0094,INV002516,21,88,21,21,Low Stock,2026-08-31
O0299,I0094,INV002517,11,46,14,17,Low Stock,2026-08-31
O0299,I0095,INV002518,19,86,116,22,Healthy,2026-08-31
O0299,I0093,INV002519,11,93,4,16,Critical,2026-08-31
O0299,I0097,INV002520,13,40,89,13,Healthy,2026-08-31
O0299,I0098,INV002521,9,104,111,11,Healthy,2026-08-31
O0299,I0099,INV002522,16,73,117,19,Healthy,2026-08-31
O0299,I0096,INV002523,9,80,24,9,Healthy,2026-08-31
O0300,I0098,INV002524,11,41,67,13,Healthy,2026-08-31
O0300,I0099,INV002525,19,62,18,24,Low Stock,2026-08-31
O0300,I0096,INV002526,24,96,103,28,Healthy,2026-08-31
O0300,I0094,INV002527,22,113,91,28,Healthy,2026-08-31
O0300,I0097,INV002528,21,119,27,24,Healthy,2026-08-31
O0300,I0095,INV002529,11,78,67,15,Healthy,2026-08-31
O0300,I0093,INV002530,13,82,54,21,Healthy,2026-08-31
O0301,I0094,INV002531,12,73,20,20,Low Stock,2026-08-31
O0301,I0097,INV002532,28,97,46,28,Healthy,2026-08-31
O0301,I0096,INV002533,16,53,5,19,Critical,2026-08-31
O0301,I0098,INV002534,9,63,9,16,Low Stock,2026-08-31
O0301,I0093,INV002535,10,76,116,12,Healthy,2026-08-31
O0301,I0099,INV002536,23,60,63,23,Healthy,2026-08-31
O0301,I0095,INV002537,13,38,109,15,Healthy,2026-08-31
O0302,I0099,INV002538,16,47,15,24,Low Stock,2026-08-31
O0302,I0098,INV002539,14,110,119,15,Healthy,2026-08-31
O0302,I0094,INV002540,22,102,79,22,Healthy,2026-08-31
O0302,I0097,INV002541,29,110,95,33,Healthy,2026-08-31
O0302,I0093,INV002542,10,74,74,16,Healthy,2026-08-31
O0302,I0095,INV002543,30,114,10,39,Critical,2026-08-31
O0302,I0096,INV002544,19,87,17,19,Low Stock,2026-08-31
O0303,I0093,INV002545,17,50,52,17,Healthy,2026-08-31
O0303,I0095,INV002546,14,66,101,16,Healthy,2026-08-31
O0303,I0097,INV002547,29,56,61,35,Healthy,2026-08-31
O0303,I0094,INV002548,20,83,99,21,Healthy,2026-08-31
O0303,I0096,INV002549,29,123,11,33,Critical,2026-08-31
O0303,I0099,INV002550,16,51,37,16,Healthy,2026-08-31
O0303,I0098,INV002551,26,58,98,29,Healthy,2026-08-31
O0304,I0097,INV002552,10,88,9,12,Low Stock,2026-08-31
O0304,I0096,INV002553,16,74,63,18,Healthy,2026-08-31
O0304,I0094,INV002554,13,57,88,21,Healthy,2026-08-31
O0304,I0095,INV002555,30,58,23,31,Low Stock,2026-08-31
O0304,I0098,INV002556,21,97,91,25,Healthy,2026-08-31
O0304,I0099,INV002557,18,65,17,19,Low Stock,2026-08-31
O0304,I0093,INV002558,22,102,46,30,Healthy,2026-08-31
O0305,I0093,INV002559,26,61,84,34,Healthy,2026-08-31
O0305,I0099,INV002560,14,62,107,23,Healthy,2026-08-31
O0305,I0096,INV002561,28,78,94,31,Healthy,2026-08-31
O0305,I0095,INV002562,8,44,100,12,Healthy,2026-08-31
O0305,I0097,INV002563,28,126,54,29,Healthy,2026-08-31
O0305,I0094,INV002564,11,69,60,14,Healthy,2026-08-31
O0305,I0098,INV002565,27,101,98,28,Healthy,2026-08-31
O0306,I0098,INV002566,21,56,98,22,Healthy,2026-08-31
O0306,I0095,INV002567,23,69,79,32,Healthy,2026-08-31
O0306,I0094,INV002568,9,69,68,11,Healthy,2026-08-31
O0306,I0097,INV002569,8,86,118,13,Healthy,2026-08-31
O0306,I0096,INV002570,17,45,91,22,Healthy,2026-08-31
O0306,I0093,INV002571,28,66,54,32,Healthy,2026-08-31
O0306,I0099,INV002572,25,118,118,27,Healthy,2026-08-31
O0307,I0094,INV002573,17,94,13,20,Low Stock,2026-08-31
O0307,I0098,INV002574,16,90,68,24,Healthy,2026-08-31
O0307,I0093,INV002575,15,56,97,24,Healthy,2026-08-31
O0307,I0095,INV002576,9,80,2,13,Critical,2026-08-31
O0307,I0097,INV002577,22,95,40,22,Healthy,2026-08-31
O0307,I0096,INV002578,9,102,105,13,Healthy,2026-08-31
O0307,I0099,INV002579,14,55,31,22,Healthy,2026-08-31
O0308,I0096,INV002580,9,49,24,9,Healthy,2026-08-31
O0308,I0093,INV002581,20,82,114,22,Healthy,2026-08-31
O0308,I0097,INV002582,25,77,54,29,Healthy,2026-08-31
O0308,I0095,INV002583,28,99,24,37,Low Stock,2026-08-31
O0308,I0094,INV002584,25,111,97,29,Healthy,2026-08-31
O0308,I0098,INV002585,10,61,6,12,Critical,2026-08-31
O0308,I0099,INV002586,9,99,42,9,Healthy,2026-08-31
O0309,I0095,INV002587,26,121,14,30,Critical,2026-08-31
O0309,I0093,INV002588,22,76,102,30,Healthy,2026-08-31
O0309,I0099,INV002589,22,120,64,26,Healthy,2026-08-31
O0309,I0096,INV002590,28,71,6,28,Critical,2026-08-31
O0309,I0097,INV002591,30,75,13,32,Critical,2026-08-31
O0309,I0098,INV002592,24,97,107,28,Healthy,2026-08-31
O0309,I0094,INV002593,22,63,66,29,Healthy,2026-08-31
O0310,I0093,INV002594,19,57,66,28,Healthy,2026-08-31
O0310,I0098,INV002595,13,78,22,20,Healthy,2026-08-31
O0310,I0099,INV002596,28,64,58,32,Healthy,2026-08-31
O0310,I0095,INV002597,28,114,68,28,Healthy,2026-08-31
O0310,I0097,INV002598,27,116,76,29,Healthy,2026-08-31
O0310,I0096,INV002599,22,65,111,28,Healthy,2026-08-31
O0310,I0094,INV002600,15,44,48,22,Healthy,2026-08-31
O0311,I0107,INV002601,26,121,95,32,Healthy,2026-08-31
O0311,I0105,INV002602,28,122,24,28,Low Stock,2026-08-31
O0311,I0108,INV002603,11,72,86,20,Healthy,2026-08-31
O0311,I0106,INV002604,22,74,106,24,Healthy,2026-08-31
O0312,I0107,INV002605,29,125,89,33,Healthy,2026-08-31
O0312,I0108,INV002606,29,71,36,37,Low Stock,2026-08-31
O0312,I0106,INV002607,27,56,59,32,Healthy,2026-08-31
O0312,I0105,INV002608,29,60,78,34,Healthy,2026-08-31
O0313,I0105,INV002609,15,46,13,17,Low Stock,2026-08-31
O0313,I0106,INV002610,26,123,68,27,Healthy,2026-08-31
O0313,I0107,INV002611,29,95,37,34,Healthy,2026-08-31
O0313,I0108,INV002612,24,65,46,31,Healthy,2026-08-31
O0314,I0107,INV002613,12,78,13,21,Low Stock,2026-08-31
O0314,I0106,INV002614,17,107,18,23,Low Stock,2026-08-31
O0314,I0105,INV002615,12,50,114,21,Healthy,2026-08-31
O0314,I0108,INV002616,24,115,23,27,Low Stock,2026-08-31
O0315,I0108,INV002617,14,53,3,14,Critical,2026-08-31
O0315,I0107,INV002618,21,55,35,24,Healthy,2026-08-31
O0315,I0106,INV002619,21,107,29,22,Healthy,2026-08-31
O0315,I0105,INV002620,8,71,20,16,Healthy,2026-08-31
O0316,I0107,INV002621,17,101,16,26,Low Stock,2026-08-31
O0316,I0106,INV002622,13,53,119,19,Healthy,2026-08-31
O0316,I0105,INV002623,15,49,53,18,Healthy,2026-08-31
O0316,I0108,INV002624,20,89,55,24,Healthy,2026-08-31
O0317,I0105,INV002625,9,40,17,15,Healthy,2026-08-31
O0317,I0107,INV002626,13,89,109,22,Healthy,2026-08-31
O0317,I0108,INV002627,18,117,9,20,Critical,2026-08-31
O0317,I0106,INV002628,25,106,78,28,Healthy,2026-08-31
O0318,I0106,INV002629,26,124,51,28,Healthy,2026-08-31
O0318,I0108,INV002630,21,107,119,28,Healthy,2026-08-31
O0318,I0105,INV002631,18,80,94,25,Healthy,2026-08-31
O0318,I0107,INV002632,28,95,70,34,Healthy,2026-08-31
O0319,I0108,INV002633,17,67,55,19,Healthy,2026-08-31
O0319,I0106,INV002634,19,69,104,21,Healthy,2026-08-31
O0319,I0105,INV002635,29,69,86,30,Healthy,2026-08-31
O0319,I0107,INV002636,28,125,11,30,Critical,2026-08-31
O0320,I0105,INV002637,19,44,57,20,Healthy,2026-08-31
O0320,I0106,INV002638,17,43,16,23,Low Stock,2026-08-31
O0320,I0107,INV002639,8,57,85,15,Healthy,2026-08-31
O0320,I0108,INV002640,14,104,32,19,Healthy,2026-08-31
O0321,I0111,INV002641,13,107,5,18,Critical,2026-08-31
O0321,I0110,INV002642,28,96,32,30,Healthy,2026-08-31
O0321,I0113,INV002643,9,100,74,11,Healthy,2026-08-31
O0321,I0109,INV002644,14,80,87,19,Healthy,2026-08-31
O0321,I0112,INV002645,26,60,25,29,Low Stock,2026-08-31
O0322,I0110,INV002646,19,60,43,27,Healthy,2026-08-31
O0322,I0109,INV002647,29,87,113,35,Healthy,2026-08-31
O0322,I0113,INV002648,24,116,7,32,Critical,2026-08-31
O0322,I0111,INV002649,22,49,50,26,Healthy,2026-08-31
O0322,I0112,INV002650,28,63,47,33,Healthy,2026-08-31
O0323,I0110,INV002651,15,61,96,17,Healthy,2026-08-31
O0323,I0109,INV002652,24,111,87,25,Healthy,2026-08-31
